ID,age,cohort,capt,TL_mm,weight_g,sex,date,core,lifeyear,year,increment_um,rad_um,total_rad_um,quality,fish_ID,res_mean,Sr_mean,cluster,phenotype,area
BH-00419,10,2009,Peene,958,5780,f,2019-07-12,187.5,2,2011,195.8,580.5,1909.4,3,BH-00419,1.26671597865003,0.00097344699074074,FW low saline|cold,FW_resident,Tributary
BH-00419,10,2009,Peene,958,5780,f,2019-07-12,187.5,3,2012,209.6,790.1,1909.4,3,BH-00419,0.750054876690019,0.00106709969135802,FW low saline|cold,FW_resident,Tributary
BH-00419,10,2009,Peene,958,5780,f,2019-07-12,187.5,4,2013,190.7,980.8,1909.4,3,BH-00419,0.674065981264517,0.00101409290123457,FW low saline|cold,FW_resident,Tributary
BH-00419,10,2009,Peene,958,5780,f,2019-07-12,187.5,5,2014,155.8,1136.6,1909.4,3,BH-00419,0.912337212643524,0.00122248611111111,FW low saline|cold,FW_resident,Tributary
BH-00419,10,2009,Peene,958,5780,f,2019-07-12,187.5,6,2015,150.9,1287.5,1909.4,3,BH-00419,0.859899633682213,0.00109905555555556,FW low saline|cold,FW_resident,Tributary
BH-00419,10,2009,Peene,958,5780,f,2019-07-12,187.5,7,2016,162.6,1450.1,1909.4,3,BH-00419,1.07669098904362,0.00116771913580247,FW low saline|cold,FW_resident,Tributary
BH-00419,10,2009,Peene,958,5780,f,2019-07-12,187.5,8,2017,124.7,1574.8,1909.4,3,BH-00419,1.82682476350976,0.00116242962962963,FW low saline|cold,FW_resident,Tributary
BH-00419,10,2009,Peene,958,5780,f,2019-07-12,187.5,9,2018,112.8,1687.6,1909.4,3,BH-00419,1.60263406895733,0.00124373611111111,FW low saline|cold,FW_resident,Tributary
BH-00419,10,2009,Peene,958,5780,f,2019-07-12,187.5,10,2019,128.5,1816.1,1909.4,3,BH-00419,1.77193754116138,0.00114109259259259,FW low saline|cold,FW_resident,Tributary
BH-00424,2,2017,Peene,425,508.3,m,2019-07-12,178.7,1,2018,394.1,394.1,815.6,3,BH-00424,1.28644989130025,0.000972502222222223,FW low saline|cold,FW_resident,Tributary
