fish_ID,ID,age,capt,area,d18O,res,Sr,Na,Mg,Ba,Mn,year,dist
BH-00681,BH-00681,2,WB,NRB,-5.819775825,0.832636115250179,0.00292200716845878,0.00699164874551971,0.00011517311827957,3.48e-06,5.75827956989247e-05,1,487.2945721
BH-00681,BH-00681,2,WB,NRB,-5.567573225,1.03337696228959,0.00295207885304659,0.00644494623655914,9.4178853046595e-05,3.36358422939068e-06,5.12064516129032e-05,1,527.9024531
BH-00681,BH-00681,2,WB,NRB,-5.582123375,0.993018058680885,0.00304408602150538,0.00700627240143369,0.000109772043010753,3.46508960573477e-06,4.90505376344086e-05,1,568.5103341
BH-00681,BH-00681,2,WB,NRB,-5.7009496,0.862313522199992,0.00300824372759857,0.00727107526881721,7.54777777777778e-05,2.78448028673835e-06,4.35143369175627e-05,1,609.1182151
BH-00681,BH-00681,2,WB,NRB,-5.5833358875,0.966341091455683,0.00308985663082437,0.0064421146953405,5.96064516129032e-05,2.86702508960574e-06,4.00541218637993e-05,1,649.7260961
BH-00681,BH-00681,2,WB,NRB,-5.5760608125,0.965098867885187,0.00353591397849463,0.00666172043010753,5.58802867383512e-05,2.4136559139785e-06,2.42144802867383e-05,1,690.5070601
BH-00681,BH-00681,2,WB,NRB,-5.7555126625,0.784551273025782,0.00448462365591398,0.00703401433691756,5.78831541218638e-05,3.41838709677419e-06,7.85709677419355e-06,1,731.2892724
BH-00681,BH-00681,2,WB,NRB,-5.9470896375,0.674821793721024,0.00397917562724014,0.00700433691756272,6.82910394265233e-05,3.53512544802867e-06,1.21264157706093e-05,1,772.0725355
BH-00681,BH-00681,2,WB,NRB,-6.3447937375,0.313889360985434,0.00359702508960573,0.00692440860215054,8.92677419354839e-05,4.11297491039427e-06,2.4173835125448e-05,2,812.8566909
BH-00681,BH-00681,2,WB,NRB,-6.3702565,0.28939391439623,0.00329060931899641,0.00671681003584229,8.33028673835125e-05,2.92362007168458e-06,2.80616487455197e-05,2,853.641611
BH-00681,BH-00681,2,WB,NRB,-6.0986537,0.492628793243257,0.00319989247311828,0.00613,6.66028673835126e-05,2.67014336917563e-06,2.66229390681004e-05,2,894.427191
BH-00681,BH-00681,2,WB,NRB,-5.7724878375,0.695912744702123,0.00318645161290323,0.00657344086021505,9.47971326164874e-05,3.08810035842294e-06,5.6231541218638e-05,2,935.2133446
BH-00681,BH-00681,2,WB,NRB,-5.59909855,0.723671802072321,0.0032015770609319,0.00636598566308244,0.000114060931899642,3.38336917562724e-06,5.85953405017921e-05,2,976
BH-00681,BH-00681,2,WB,NRB,,,0.00355028673835125,0.00701383512544803,0.000106254480286738,3.07222222222222e-06,3.62648745519713e-05,2,1016.787097
BH-00681,BH-00681,2,WB,NRB,,,0.0034110394265233,0.00690903225806451,9.63422939068099e-05,3.38412186379928e-06,4.68562724014338e-05,2,1057.574584
BH-00681,BH-00681,2,WB,NRB,,,0.0034968458781362,0.0061105017921147,7.52017921146954e-05,2.99573476702509e-06,4.8178853046595e-05,2,1098.362417
BH-00681,BH-00681,2,WB,NRB,,,0.00358433691756273,0.00550982078853047,4.94007168458781e-05,2.61046594982079e-06,2.53587813620072e-05,2,1139.150561
BH-00681,BH-00681,2,WB,NRB,,,0.00418738351254481,0.00622605734767025,5.28939068100359e-05,3.20100358422939e-06,1.26155555555555e-05,2,1179.938981
BH-00681,BH-00681,2,WB,NRB,,,0.00481172043010753,0.00653057347670251,5.0668458781362e-05,3.25444444444444e-06,8.9662724014337e-06,2,1220.727652
BH-00681,BH-00681,2,WB,NRB,,,0.00509666666666667,0.00663777777777778,6.52444444444445e-05,5.96444444444445e-06,6.70777777777778e-06,2,1260.533617
BH-00685,BH-00685,3,WB,NRB,-7.2238653,-0.345478916238127,0.00320888888888889,0.00775555555555556,0.000112388888888889,4.62666666666667e-06,3.73888888888889e-05,1,0
BH-00685,BH-00685,3,WB,NRB,-7.1765773125,-0.242355955378562,0.00301730158730159,0.00813634920634921,0.000114506349206349,3.69857142857143e-06,4.93730158730159e-05,1,39
BH-00685,BH-00685,3,WB,NRB,-7.0965514875,-0.115014407397222,0.00267492063492064,0.00729746031746032,9.26920634920635e-05,3.85857142857143e-06,7.21984126984127e-05,1,78
BH-00685,BH-00685,3,WB,NRB,-6.94741245,0.0527846927209942,0.00265047619047619,0.00759746031746032,0.000109436507936508,3.83904761904762e-06,8.37412698412698e-05,1,117
BH-00685,BH-00685,3,WB,NRB,-6.7303727125,0.282046650223846,0.0030315873015873,0.0079768253968254,0.000117857142857143,4.81730158730159e-06,6.49412698412699e-05,1,156
BH-00685,BH-00685,3,WB,NRB,-6.750985425,0.306886074684948,0.00321904761904762,0.00809380952380953,0.000123507936507937,4.70968253968254e-06,8.54761904761905e-05,1,195
BH-00685,BH-00685,3,WB,NRB,-6.668534575,0.459681246344929,0.00314190476190476,0.00745587301587302,9.48968253968254e-05,4.5031746031746e-06,7.3615873015873e-05,1,234
BH-00685,BH-00685,3,WB,NRB,-6.7194601,0.46768860393294,0.00310777777777778,0.00713,8.73222222222222e-05,4.77777777777778e-06,5.71444444444444e-05,1,273
BH-00685,BH-00685,3,WB,NRB,-6.6260966375,0.586936550181555,0.00247650793650794,0.0070584126984127,0.000105068253968254,3.38857142857143e-06,4.25460317460317e-05,1,312
BH-00685,BH-00685,3,WB,NRB,-6.5872962375,0.588465229776817,0.00239666666666667,0.00750476190476191,0.000102046031746032,3.7715873015873e-06,3.95142857142857e-05,1,351
BH-00685,BH-00685,3,WB,NRB,-6.455132375,0.636985543108783,0.00243015873015873,0.00796079365079365,0.000100796825396825,3.49587301587302e-06,3.68285714285714e-05,1,390
BH-00685,BH-00685,3,WB,NRB,-6.3641939375,0.64207801159865,0.00249015873015873,0.00808111111111111,0.000111315873015873,3.74619047619048e-06,3.66507936507937e-05,1,429
BH-00685,BH-00685,3,WB,NRB,-5.9786149625,0.991099237461405,0.00243539682539683,0.0075368253968254,9.8315873015873e-05,3.12698412698413e-06,3.08063492063492e-05,1,468
BH-00685,BH-00685,3,WB,NRB,-6.0246904375,0.904859853362923,0.00229634920634921,0.00825190476190477,9.60031746031746e-05,3.01492063492064e-06,2.44746031746032e-05,1,507
BH-00685,BH-00685,3,WB,NRB,-6.1665544,0.700287431402745,0.00236888888888889,0.00813333333333333,8.28444444444444e-05,3.39e-06,2.27888888888889e-05,1,546
BH-00685,BH-00685,3,WB,NRB,-6.24900525,0.534205133442633,0.00276825396825397,0.00809761904761905,7.42174603174604e-05,3.37460317460317e-06,1.72984126984127e-05,1,585
BH-00685,BH-00685,3,WB,NRB,-6.3023558,0.405657677405282,0.00296539682539683,0.00850031746031746,8.23126984126984e-05,3.62063492063492e-06,1.36688888888889e-05,1,624
BH-00685,BH-00685,3,WB,NRB,-6.42360705,0.275778266155744,0.00349380952380952,0.00741206349206349,5.75015873015873e-05,3.92031746031746e-06,2.71231746031746e-06,1,663
BH-00685,BH-00685,3,WB,NRB,-6.5727460875,0.155851544583354,0.00355619047619047,0.007,5.49238095238096e-05,4.35444444444444e-06,4.85453968253971e-06,1,702
BH-00685,BH-00685,3,WB,NRB,-6.6224591,0.156177026847506,0.00296968253968254,0.00763793650793651,8.21793650793651e-05,4.49111111111111e-06,1.92901587301587e-05,1,741
BH-00685,BH-00685,3,WB,NRB,-6.9583250625,-0.160036573984541,0.00296222222222222,0.00691650793650794,8.28349206349206e-05,4.13761904761905e-06,2.16571428571429e-05,2,780
BH-00685,BH-00685,3,WB,NRB,-6.61760905,0.170429715404156,0.00311888888888889,0.00731666666666667,9.48444444444446e-05,4.06666666666667e-06,2.09777777777778e-05,2,819
BH-00685,BH-00685,3,WB,NRB,-6.23930515,0.467486105404996,0.00346587301587302,0.00801444444444444,0.000121920634920635,4.74412698412699e-06,2.80412698412699e-05,2,858
BH-00685,BH-00685,3,WB,NRB,-5.6948870375,0.941027443096376,0.00375460317460317,0.00752095238095238,0.000103020634920635,5.22238095238095e-06,3.62174603174603e-05,2,897
BH-00685,BH-00685,3,WB,NRB,-5.5542355875,1.05257548804008,0.00307857142857143,0.00668571428571429,8.65031746031746e-05,3.35015873015872e-06,3.8515873015873e-05,2,936
BH-00685,BH-00685,3,WB,NRB,-5.4523845375,1.06533744530642,0.00311063492063492,0.00769015873015873,8.05650793650793e-05,3.56206349206349e-06,2.34e-05,2,975
BH-00685,BH-00685,3,WB,NRB,-5.3966089625,1.02506573301667,0.00289984126984127,0.00679603174603175,6.13666666666666e-05,3.28603174603174e-06,1.86253968253968e-05,2,1014
BH-00685,BH-00685,3,WB,NRB,-5.397821475,0.941928042873793,0.00271190476190476,0.00708984126984127,5.56222222222222e-05,2.1868253968254e-06,1.6652380952381e-05,2,1053
BH-00685,BH-00685,3,WB,NRB,-5.155318975,1.05082110618915,0.00309666666666667,0.00834222222222222,5.80888888888889e-05,2.71777777777778e-06,2.64544444444444e-05,2,1092
BH-00685,BH-00685,3,WB,NRB,,,0.00418460317460318,0.00689841269841269,4.32968253968253e-05,3.72365079365079e-06,3.11432063492056e-06,2,1131
BH-00685,BH-00685,3,WB,NRB,,,0.00439555555555555,0.00664730158730159,3.96825396825398e-05,3.71793650793651e-06,4.46068253968258e-06,2,1170
BH-00685,BH-00685,3,WB,NRB,,,0.00413634920634921,0.00675095238095238,6.28253968253969e-05,4.69333333333334e-06,1.04103174603175e-05,3,1209
BH-00685,BH-00685,3,WB,NRB,,,0.00424714285714286,0.00640460317460317,5.89301587301587e-05,4.06761904761904e-06,9.68142857142858e-06,3,1248
BH-00685,BH-00685,3,WB,NRB,,,0.00437047619047619,0.00628730158730159,5.4e-05,3.8584126984127e-06,1.24166666666667e-05,3,1287
BH-00685,BH-00685,3,WB,NRB,,,0.00397444444444444,0.00653714285714286,5.40095238095238e-05,3.23587301587301e-06,1.02928571428571e-05,3,1327
BH-00685,BH-00685,3,WB,NRB,,,0.00446444444444444,0.00649111111111111,5.64444444444444e-05,5.52888888888889e-06,8.55666666666667e-07,3,1367
BH-00689,BH-00689,2,WB,NRB,-7.837396625,-2.19793795906191,0.00462222222222222,0.00674,0.000102844444444444,7.35777777777778e-06,6.38444444444444e-05,1,0
BH-00689,BH-00689,2,WB,NRB,-7.866496925,-2.14715818555812,0.00555944444444444,0.00766,9.37e-05,9.07055555555556e-06,0.000110805555555556,1,39
BH-00689,BH-00689,2,WB,NRB,-7.7294830125,-1.84729226742606,0.00633111111111111,0.00853111111111111,0.000113244444444444,1.30444444444444e-05,0.000203666666666667,1,80.23091673
BH-00689,BH-00689,2,WB,NRB,-7.701595225,-1.61695127136396,0.00574333333333333,0.00805833333333333,9.105e-05,1.10033333333333e-05,0.000173111111111111,1,119.2308685
BH-00689,BH-00689,2,WB,NRB,-7.6227819125,-1.35487121546475,0.00486,0.00739111111111111,9.96444444444444e-05,8.65222222222222e-06,0.000138111111111111,1,160.0781059
BH-00689,BH-00689,2,WB,NRB,-7.53911855,-1.17938388724035,0.00482388888888889,0.00759444444444444,0.000147,7.32111111111111e-06,0.000147555555555556,1,199.4617758
BH-00689,BH-00689,2,WB,NRB,-7.3972545875,-0.976233357211199,0.00446444444444444,0.00724333333333333,0.000130855555555556,6.21777777777778e-06,0.000137555555555556,1,240.3081355
BH-00689,BH-00689,2,WB,NRB,-7.100189025,-0.767349296850591,0.00389833333333333,0.00679722222222222,8.72111111111111e-05,4.28277777777778e-06,0.000102505555555556,1,279.6926885
BH-00689,BH-00689,2,WB,NRB,-6.61760905,-0.384682945071928,0.00357444444444444,0.00717666666666667,9.34222222222222e-05,4.84555555555556e-06,6.10444444444444e-05,1,319.6153939
BH-00689,BH-00689,2,WB,NRB,-6.3156934375,-0.151211764587901,0.00342333333333333,0.00646777777777778,9.36777777777778e-05,5.00222222222222e-06,4.78777777777778e-05,1,359.923603
BH-00689,BH-00689,2,WB,NRB,-6.19080465,-0.0748609220695261,0.00367555555555556,0.00610777777777778,9.04666666666667e-05,4.99666666666667e-06,3.35888888888889e-05,1,399.8462204
BH-00689,BH-00689,2,WB,NRB,-6.15200425,-0.0181023295108793,0.00333944444444444,0.00607277777777778,7.72722222222222e-05,3.90555555555556e-06,2.64777777777778e-05,1,439.7692577
BH-00689,BH-00689,2,WB,NRB,-6.120478925,-0.0178344245775801,0.00365555555555556,0.00698666666666667,8.04555555555556e-05,4.11e-06,2.59e-05,1,480.0770771
BH-00689,BH-00689,2,WB,NRB,-6.086528575,0.0277209838211684,0.00402,0.00667944444444444,6.13277777777778e-05,4.50777777777778e-06,1.29888888888889e-05,1,520
BH-00689,BH-00689,2,WB,NRB,-6.1374541,0.00457983221379081,0.00562111111111111,0.00629555555555556,6.42111111111111e-05,5.89666666666667e-06,6.10888888888889e-06,1,560.307951
BH-00689,BH-00689,2,WB,NRB,-6.224755,0.0585726359299332,0.00520888888888889,0.00675944444444445,8.05833333333333e-05,6.88222222222222e-06,1.50038888888889e-05,1,600.2307889
BH-00689,BH-00689,2,WB,NRB,-6.309630875,0.0587864044448406,0.00447222222222222,0.00743888888888889,9.55777777777778e-05,5.96333333333333e-06,5.06333333333333e-05,2,640.1538877
BH-00689,BH-00689,2,WB,NRB,-6.144729175,0.0983195903561766,0.00406,0.00767333333333333,9.65166666666667e-05,4.66722222222222e-06,4.62222222222222e-05,2,680.461608
BH-00689,BH-00689,2,WB,NRB,,,0.00344,0.00794222222222222,9.87555555555556e-05,3.25333333333333e-06,5.91111111111111e-05,2,720.3846195
BH-00689,BH-00689,2,WB,NRB,,,0.00374944444444444,0.00731388888888889,9.39555555555556e-05,3.22166666666667e-06,6.96388888888889e-05,2,760.6924477
BH-00689,BH-00689,2,WB,NRB,,,0.00350333333333333,0.00760111111111111,9.26333333333333e-05,3.06555555555556e-06,7.77333333333333e-05,2,800.6153883
BH-00689,BH-00689,2,WB,NRB,,,0.00365555555555556,0.00631944444444445,7.865e-05,2.83111111111111e-06,5.49277777777778e-05,2,840.9233021
BH-00689,BH-00689,2,WB,NRB,,,0.00376777777777778,0.00573222222222222,5.03333333333333e-05,2.62222222222222e-06,2.41333333333333e-05,2,880.8461841
BH-00689,BH-00689,2,WB,NRB,,,0.00409277777777778,0.005855,4.37833333333333e-05,3.69611111111111e-06,1.66633333333333e-05,2,920.2314926
BH-00689,BH-00689,2,WB,NRB,,,0.00611666666666667,0.00574666666666667,4.87111111111111e-05,5.41222222222222e-06,7.20444444444444e-06,2,959.6176322
BH-00696,BH-00696,4,WB,NRB,-7.2687282625,-0.962375658253802,0.00497333333333333,0.00788222222222222,8.36444444444445e-05,9.59333333333333e-06,0.000169444444444444,1,0
BH-00696,BH-00696,4,WB,NRB,-7.2226527875,-0.829824951431641,0.00441168253968254,0.00797907936507937,8.93422222222222e-05,9.32787301587302e-06,0.000115952380952381,1,40.85339643
BH-00696,BH-00696,4,WB,NRB,-7.21901525,-0.78365166808013,0.00407695238095238,0.00866352380952381,0.000104665079365079,8.11209523809524e-06,8.40476190476191e-05,1,81.70679286
BH-00696,BH-00696,4,WB,NRB,-7.197190025,-0.736488933929662,0.00340806349206349,0.00806488888888889,0.000105345396825397,6.34476190476191e-06,6.87006349206349e-05,1,122.5601893
BH-00696,BH-00696,4,WB,NRB,-7.2444780125,-0.779880332478258,0.00330053968253968,0.00811876190476191,0.000104815873015873,5.27276190476191e-06,6.92457142857143e-05,1,163.4135857
BH-00696,BH-00696,4,WB,NRB,-7.109889125,-0.641857122169535,0.00406873015873016,0.00792111111111111,0.000105534920634921,7.86777777777778e-06,8.20238095238095e-05,1,204.2669822
BH-00696,BH-00696,4,WB,NRB,-6.9680251625,-0.414669962841702,0.00396301587301587,0.00838025396825397,9.96714285714286e-05,6.21809523809524e-06,8.28628571428571e-05,1,245.4893073
BH-00696,BH-00696,4,WB,NRB,-6.7667480875,-0.133028766020967,0.00335288888888889,0.008114,0.00010848,4.92266666666667e-06,6.75666666666667e-05,1,286.3424523
BH-00696,BH-00696,4,WB,NRB,-6.52060805,0.158590031097567,0.00383904761904762,0.00763803174603175,0.000111980952380952,4.80555555555556e-06,0.000102902222222222,1,326.266762
BH-00696,BH-00696,4,WB,NRB,-6.321756,0.422490914170174,0.00385374603174603,0.00815549206349206,0.000113679365079365,3.95088888888889e-06,8.26533333333334e-05,1,366.1912069
BH-00696,BH-00696,4,WB,NRB,-5.999227675,0.712333876568486,0.00374460317460317,0.00827873015873016,0.000104585714285714,3.82460317460318e-06,8.59126984126984e-05,1,406.115747
BH-00696,BH-00696,4,WB,NRB,-5.73489995,0.824801123093442,0.00335695238095238,0.00732463492063492,9.82688888888889e-05,3.71714285714286e-06,6.98631746031746e-05,1,446.0403569
BH-00696,BH-00696,4,WB,NRB,-5.3966089625,1.04890995310937,0.00325549206349206,0.00682231746031746,9.03793650793651e-05,3.20244444444444e-06,7.79873015873016e-05,1,485.9650193
BH-00696,BH-00696,4,WB,NRB,-5.4936099625,0.869240761299977,0.00294955555555556,0.0065471746031746,9.64590476190476e-05,2.89336507936508e-06,9.40857142857143e-05,1,525.8897223
BH-00696,BH-00696,4,WB,NRB,-5.4063090625,0.831495039342083,0.00290888888888889,0.00724844444444445,8.58222222222222e-05,3.598e-06,0.000102217777777778,1,565.8144572
BH-00696,BH-00696,4,WB,NRB,-5.436621875,0.613003603146682,0.00275634920634921,0.00708793650793651,7.72777777777778e-05,3.09634920634921e-06,7.87460317460318e-05,1,605.7392178
BH-00696,BH-00696,4,WB,NRB,-5.3747837375,0.518370701952739,0.00298580952380952,0.00673904761904762,6.17898412698413e-05,2.42796825396826e-06,4.05295238095238e-05,1,646.0379246
BH-00696,BH-00696,4,WB,NRB,-5.2608075625,0.501261752240958,0.00428247619047619,0.00691793650793651,5.22571428571429e-05,2.60796825396825e-06,1.92031746031746e-05,1,685.962827
BH-00696,BH-00696,4,WB,NRB,-5.2874828375,0.41759704864548,0.00573653968253968,0.00757101587301587,6.05819047619047e-05,4.08622222222222e-06,1.75196825396825e-05,1,725.8877324
BH-00696,BH-00696,4,WB,NRB,-5.155318975,0.551174332230958,0.00485466666666667,0.00751177777777778,8.9411746031746e-05,4.57857142857143e-06,2.78838095238095e-05,1,765.8126403
BH-00696,BH-00696,4,WB,NRB,-5.5033100625,0.135714170073628,0.00433984126984127,0.00810079365079365,7.94714285714286e-05,4.33730158730159e-06,3.38015873015873e-05,2,805.7375503
BH-00696,BH-00696,4,WB,NRB,-5.596673525,-0.0326114350300048,0.00458977777777777,0.00765066666666667,8.00822222222222e-05,4.75688888888889e-06,3.76222222222222e-05,2,845.6624622
BH-00696,BH-00696,4,WB,NRB,-5.7506626125,-0.296501272650702,0.00537720634920635,0.00793780952380953,8.82631746031746e-05,4.43736507936508e-06,2.68857142857143e-05,2,885.5873757
BH-00696,BH-00696,4,WB,NRB,-5.5360479,-0.128979620906246,0.00480876190476191,0.00735790476190477,6.86676190476191e-05,3.43942857142857e-06,1.98174603174603e-05,2,925.5122906
BH-00696,BH-00696,4,WB,NRB,-5.24989495,0.0724455116957618,0.0047052380952381,0.00642831746031746,5.9711746031746e-05,3.41253968253968e-06,1.51012698412698e-05,2,965.4372067
BH-00696,BH-00696,4,WB,NRB,-5.3032455,-0.101178943857058,0.00503,0.00616555555555556,4.74984126984127e-05,3.24587301587302e-06,8.26126984126983e-06,2,1005.73754
BH-00696,BH-00696,4,WB,NRB,-5.4002465,-0.290316120745887,0.005718,0.00651012698412698,5.38749206349206e-05,4.92784126984127e-06,1.14811428571428e-05,2,1045.662469
BH-00696,BH-00696,4,WB,NRB,-5.66699925,-0.578466226596426,0.00573965079365079,0.00696215873015873,6.46955555555556e-05,7.38053968253969e-06,2.03419047619048e-05,3,1085.587399
BH-00696,BH-00696,4,WB,NRB,-5.3262832375,-0.224054066968477,0.00532311111111111,0.00643733333333334,6.54711111111111e-05,7.13911111111111e-06,2.47666666666667e-05,3,1125.512328
BH-00696,BH-00696,4,WB,NRB,,,0.00603133333333333,0.00606869841269841,7.36873015873016e-05,6.46660317460318e-06,1.30384444444445e-05,3,1165.437257
BH-00696,BH-00696,4,WB,NRB,,,0.00599492063492063,0.00661253968253968,4.9284126984127e-05,5.0915873015873e-06,8.3895238095238e-06,3,1205.362186
BH-00696,BH-00696,4,WB,NRB,,,0.00592012698412699,0.00683542857142857,4.40930158730159e-05,5.99479365079365e-06,8.98815873015873e-06,3,1245.287115
BH-00696,BH-00696,4,WB,NRB,,,0.00628285714285714,0.00713511111111111,4.13549206349206e-05,6.56955555555556e-06,1.14709841269841e-05,4,1285.212045
BH-00696,BH-00696,4,WB,NRB,,,0.00623853968253968,0.00619914285714286,6.1755873015873e-05,6.46384126984127e-06,1.55739682539682e-05,4,1325.136974
BH-00696,BH-00696,4,WB,NRB,,,0.00599866666666667,0.00594488888888889,4.97730158730159e-05,6.49161904761905e-06,1.63431746031746e-05,4,1365.438025
BH-00696,BH-00696,4,WB,NRB,,,0.00556,0.00620444444444444,4.71777777777778e-05,4.35222222222222e-06,1.33766666666667e-05,4,1405.739663
BH-00729,BH-00729,4,SB,WRB,-6.8940619,-0.674529696736087,0.00415666666666667,0.00681333333333333,7.47555555555556e-05,2.01888888888889e-05,0.000126666666666667,1,0
BH-00729,BH-00729,4,SB,WRB,-6.73401025,-0.562114095809523,0.00449176470588235,0.00749800653594771,8.52447712418301e-05,3.04173202614379e-05,0.000119232026143791,1,35
BH-00729,BH-00729,4,SB,WRB,-6.508482925,-0.331282526642299,0.00403424836601307,0.00787503267973856,8.59660130718954e-05,1.58162091503268e-05,0.00013278431372549,1,70
BH-00729,BH-00729,4,SB,WRB,-6.31690595,-0.162143326639964,0.00400934640522876,0.00696382352941177,8.92248366013072e-05,1.17944117647059e-05,0.000115194117647059,1,105.603030259553
BH-00729,BH-00729,4,SB,WRB,-6.2744680125,-0.205240997758645,0.0039918954248366,0.00793856209150327,7.80843137254902e-05,1.15114379084967e-05,5.59901960784314e-05,1,140
BH-00729,BH-00729,4,SB,WRB,-6.033178025,-0.0633040628188151,0.00433598039215686,0.00669156862745098,5.68532679738562e-05,1.41957189542484e-05,3.69807189542484e-05,1,175.601822314007
BH-00729,BH-00729,4,SB,WRB,-5.776125375,0.156441986824196,0.00370222222222222,0.00548843137254902,4.43875816993464e-05,8.49274509803922e-06,1.47396732026144e-05,1,210
BH-00729,BH-00729,4,SB,WRB,-5.7894630125,0.0447677982296106,0.0039718954248366,0.00594065359477124,3.91718954248366e-05,8.08800653594771e-06,4.78601307189542e-06,1,245.60130292814
BH-00729,BH-00729,4,SB,WRB,-5.727624875,0.00942789733477092,0.00478150326797386,0.00654444444444445,4.58222222222222e-05,1.36232026143791e-05,1.55792810457516e-05,1,280
BH-00729,BH-00729,4,SB,WRB,-5.60879865,0.202204603955989,0.00442218954248366,0.00659830065359477,5.16555555555556e-05,1.06115359477124e-05,1.70035947712418e-05,1,315.60101394007
BH-00729,BH-00729,4,SB,WRB,-5.6524491,0.12589655294895,0.00432856209150327,0.00706869281045752,4.57176470588235e-05,7.76078431372549e-06,1.52296732026144e-05,1,350
BH-00729,BH-00729,4,SB,WRB,-5.727624875,-0.00690588601907056,0.00513130718954248,0.00664140522875817,5.02006535947712e-05,7.68584967320262e-06,9.64797385620915e-06,2,384.802546769119
BH-00729,BH-00729,4,SB,WRB,-5.6415364875,0.0242590338123166,0.00529509803921569,0.00687915032679739,4.92333333333333e-05,6.71307189542484e-06,5.8997385620915e-06,2,418.401720837761
BH-00729,BH-00729,4,SB,WRB,-5.52149775,0.0931438299119104,0.00482532679738562,0.00695794117647059,4.68150326797386e-05,6.79839869281046e-06,6.33745098039215e-06,2,453.207458014539
BH-00729,BH-00729,4,SB,WRB,-5.5166477,-0.0177004302775822,0.00499209150326797,0.00779830065359477,3.36960784313726e-05,6.51019607843138e-06,2.07385620915032e-06,2,486.805916151396
BH-00729,BH-00729,4,SB,WRB,-5.402671525,0.038434818190573,0.00524656862745098,0.00673964052287582,2.76303921568627e-05,5.41604575163399e-06,7.22218954248365e-06,2,521.613841840878
BH-00729,BH-00729,4,SB,WRB,-5.1225811375,0.32704837116548,0.00381150326797386,0.00605176470588235,3.29673202614379e-05,4.46725490196079e-06,8.78725490196078e-06,2,555.211671347064
BH-00729,BH-00729,4,SB,WRB,-5.2353448,0.11720383585191,0.00485055555555556,0.00610888888888889,3.51722222222222e-05,6.77222222222222e-06,5.34533333333333e-06,2,590.021186060297
BH-00729,BH-00729,4,SB,WRB,-5.1868443,0.109365738691995,0.00508444444444444,0.00581300653594772,4.20209150326797e-05,7.95738562091503e-06,6.47503267973856e-06,2,623.618473106755
BH-00729,BH-00729,4,SB,WRB,-5.174719175,0.101185748631927,0.00585173202614379,0.00576120915032679,3.59807189542484e-05,7.76568627450981e-06,4.10735294117648e-06,2,658.429191333434
BH-00729,BH-00729,4,SB,WRB,-5.1383438,0.188874516242621,0.00596607843137255,0.00646169934640523,2.92843137254902e-05,7.8659477124183e-06,5.14602614379086e-06,2,692.026011071838
BH-00729,BH-00729,4,SB,WRB,-5.1759316875,0.234410537805701,0.00634287581699346,0.00553375816993464,3.6781045751634e-05,9.2068954248366e-06,4.48956862745098e-06,2,726.837671010522
BH-00729,BH-00729,4,SB,WRB,-5.131068725,0.389372069584161,0.00575078431372549,0.00656084967320261,4.67980392156862e-05,7.34307189542484e-06,1.04480392156863e-05,2,761.650838639334
BH-00729,BH-00729,4,SB,WRB,-5.266870125,0.317106994033468,0.00513477124183007,0.00636754901960785,4.04519607843138e-05,5.60784313725491e-06,9.35343137254903e-06,2,809.637573238792
BH-00729,BH-00729,4,SB,WRB,-5.3226457,0.251996048956158,0.00508490196078431,0.00576366013071896,2.90026143790849e-05,5.91071895424836e-06,5.53539869281045e-06,3,857.626958531505
BH-00729,BH-00729,4,SB,WRB,-5.0316427,0.467598557891387,0.00558954248366013,0.00578287581699346,3.68346405228758e-05,6.68774509803922e-06,9.73558823529411e-06,3,905.618573131095
BH-00729,BH-00729,4,SB,WRB,-4.9770796375,0.440627240580863,0.00535078431372549,0.00523830065359477,3.85254901960784e-05,6.79156862745098e-06,2.73546405228757e-06,3,953.612080460393
BH-00729,BH-00729,4,SB,WRB,-5.034067725,0.291790273104856,0.00517866013071895,0.00625205882352941,3.94732026143791e-05,5.39313725490196e-06,1.61662418300652e-06,4,1001.60720844051
BH-00729,BH-00729,4,SB,WRB,,,0.00487575163398693,0.00536764705882353,2.46725490196079e-05,6.44039215686273e-06,4.68385620915031e-06,4,1049.60373474945
BH-00729,BH-00729,4,SB,WRB,,,0.00489872549019608,0.00461901960784314,3.3535294117647e-05,1.08392810457516e-05,8.33941176470588e-06,4,1097.60147594653
BH-00729,BH-00729,4,SB,WRB,,,0.00491738562091503,0.00520444444444443,4.11522875816993e-05,1.0878954248366e-05,1.3823052287582e-06,4,1145.60027932957
BH-00729,BH-00729,4,SB,WRB,,,0.00525722222222222,0.00588797385620915,3.2647385620915e-05,8.71754901960786e-06,1.21673823529411e-06,4,1193.60001675603
BH-00729,BH-00729,4,SB,WRB,,,0.00607392156862745,0.00562718954248366,3.36169934640523e-05,9.03267973856208e-06,3.90598039215684e-06,4,1240.80014506769
BH-00729,BH-00729,4,SB,WRB,,,0.00665901960784314,0.00628477124183007,4.37385620915033e-05,1.27675816993464e-05,9.075e-06,5,1288.0003881987
BH-00729,BH-00729,4,SB,WRB,,,0.00655555555555556,0.00584666666666667,4.00222222222222e-05,1.05055555555556e-05,7.18888888888889e-06,5,1335.8001347507
BH-00730,BH-00730,8,SB,WRB,-7.303891125,-1.06050798416173,0.00387,0.00671222222222222,8.37333333333333e-05,7.68888888888889e-06,0.0001089,1,0
BH-00730,BH-00730,8,SB,WRB,-7.1838523875,-1.01752719109659,0.00375713450292398,0.00597280701754386,7.4072514619883e-05,7.76941520467836e-06,0.000128315789473684,1,33.1360830515618
